Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,month,VisitorType,Weekend,Revenue
-0.0,37.71882,0.0,-9.467371,95.0,6027.7266,0.016895045,0.03281254,-1.1269854,0.015173847,2.0,2.0,7.0,2.0,Nov,Returning_Visitor,True,False
0.0,-5.680822,0.0,0.6107925,12.0,309.6199,0.025578804,0.057953436,0.61471814,-0.007984119,2.0,2.0,2.0,2.0,Feb,Returning_Visitor,False,False
1.0,12.297579,0.0,0.6923126,6.0,-260.59012,-0.00030284552,0.012201936,0.6286914,0.0067481603,1.0,1.0,1.0,2.0,Dec,New_Visitor,False,False
2.0,65.813,-0.0,-3.813524,13.0,326.4894,0.00412786,0.018351065,-1.5790404,0.0033481102,2.0,2.0,2.0,2.0,Mar,Returning_Visitor,False,False
1.0,45.57676,-0.0,-13.351889,3.0,376.92032,0.024709819,0.04812883,10.808985,0.009659996,3.0,2.0,1.0,3.0,Nov,Returning_Visitor,False,True
1.0,15.283632,7.0,125.16753,70.0,6121.04,0.0059556887,0.023863452,8.031462,0.007971292,2.0,2.0,6.0,1.0,June,Returning_Visitor,False,False
1.0,83.09095,-0.0,-11.925966,33.0,911.6493,0.018355248,0.031245409,1.0345174,0.0050017964,1.0,1.0,6.0,5.0,Nov,Returning_Visitor,False,False
6.0,105.53588,-0.0,29.658398,9.0,-158.10623,0.12481439,0.11483961,2.9429488,-0.012992742,3.0,2.0,7.0,13.0,May,Returning_Visitor,False,False
1.0,7.1329675,0.0,0.08108364,4.0,288.65427,0.0040492024,0.07487674,0.76704425,0.011405738,2.0,2.0,4.0,5.0,Mar,Returning_Visitor,False,False
9.0,177.95923,4.0,61.392418,53.0,1825.31,0.0041810833,0.020863725,0.39759174,0.009098234,2.0,2.0,6.0,2.0,Nov,Returning_Visitor,True,False
1.0,4.5874352,0.0,10.270723,10.0,413.6035,0.024489576,0.0859351,0.70011777,-0.0028211195,2.0,2.0,2.0,2.0,Mar,Returning_Visitor,False,False
0.0,-9.258093,-0.0,-6.2456145,12.0,611.9927,0.00682295,0.04511324,-0.039101914,0.010552222,2.0,2.0,4.0,17.0,Aug,Returning_Visitor,False,False
0.0,5.359896,0.0,-1.4563347,42.0,2242.5693,0.0059275404,0.01976989,-1.4133557,-0.0066081006,2.0,2.0,1.0,3.0,Nov,Returning_Visitor,False,False
0.0,-7.0194144,-0.0,-10.662268,46.0,2190.0784,0.0038309917,0.020936644,0.7553999,-0.0149408,2.0,3.0,3.0,1.0,Mar,Returning_Visitor,True,False
-0.0,-7.0701804,-0.0,18.303375,0.0,6.797816,0.15320705,0.15689489,0.9854447,0.00437898,3.0,2.0,2.0,4.0,Dec,Returning_Visitor,False,False
1.0,8.093538,3.0,100.59876,61.0,3730.0654,0.0022953749,0.016891064,4.651845,-0.004559772,2.0,2.0,1.0,2.0,Nov,Returning_Visitor,False,True
3.0,101.619705,0.0,5.7129083,17.0,1083.2625,-0.0013801119,0.017136984,1.0081908,-0.009479636,2.0,4.0,1.0,1.0,Dec,New_Visitor,False,False
1.0,23.962461,1.0,-17.7974,7.0,1061.3331,0.00088144664,0.033197246,22.679281,0.0018048232,2.0,2.0,2.0,3.0,Nov,Returning_Visitor,False,True
2.0,25.711794,1.0,394.45538,28.0,992.29236,-0.007875612,0.001556915,0.8562519,-0.010230849,3.0,4.0,1.0,3.0,Oct,Returning_Visitor,True,False
-0.0,13.485857,0.0,8.57851,9.0,612.1668,0.027310431,0.09692828,0.38623586,0.0035560373,2.0,4.0,2.0,1.0,Mar,Returning_Visitor,False,False
8.0,79.01482,0.0,52.445694,41.0,1164.8253,0.0064077256,0.016299907,-1.0148152,0.89083314,2.0,9.0,6.0,5.0,May,Returning_Visitor,True,False
2.0,49.176704,-0.0,2.477255,19.0,742.60626,0.011712526,0.030864188,1.1996399,-0.022327209,1.0,4.0,3.0,4.0,May,Returning_Visitor,False,False
0.0,9.072756,1.0,55.579063,15.0,478.814,0.015780684,0.03121745,0.63062304,0.33561388,2.0,4.0,1.0,1.0,May,Returning_Visitor,True,False
1.0,26.503595,-0.0,-16.009893,15.0,95.15621,0.003057083,0.02772455,36.205273,-0.016507218,2.0,2.0,7.0,4.0,May,Returning_Visitor,True,False
1.0,-3.4223304,-0.0,-0.49073568,7.0,254.02896,0.016901938,0.04745898,-0.07042964,0.008900275,2.0,2.0,5.0,2.0,May,Returning_Visitor,False,False
1.0,41.951397,-0.0,5.463227,21.0,499.13504,0.040572118,0.07620292,7.6789722,-0.00013550924,4.0,5.0,8.0,32.0,Dec,Returning_Visitor,False,False
1.0,34.52819,1.0,26.314539,119.0,4099.5654,0.0017934685,0.014498073,12.478032,0.0845187,2.0,2.0,1.0,1.0,Nov,Returning_Visitor,False,True
0.0,-5.0867896,0.0,-3.9480608,7.0,403.88895,0.042786364,0.076700814,1.2968174,0.099288635,2.0,3.0,1.0,2.0,May,Returning_Visitor,False,False
3.0,124.00005,1.0,23.656769,28.0,2766.6938,0.009336901,0.02109313,109.272575,0.0037461463,2.0,2.0,2.0,2.0,Nov,Returning_Visitor,False,True
0.0,26.53625,0.0,6.281031,8.0,235.24033,0.0027685575,0.027326474,3.943037,-0.0033956934,2.0,2.0,6.0,2.0,Mar,Returning_Visitor,True,False
1.0,64.25133,2.0,154.8695,10.0,510.91562,-0.0033477042,0.014376293,2.2917352,-0.00047655957,2.0,2.0,1.0,2.0,May,Returning_Visitor,False,False
2.0,29.19987,-0.0,-3.380781,17.0,211.63876,0.015654882,0.038294554,0.320511,-0.013979817,3.0,2.0,2.0,4.0,Sep,Returning_Visitor,False,False
8.0,199.26425,0.0,34.64181,8.0,51.22555,-0.004851006,-0.006417039,-2.264126,0.007266255,2.0,3.0,6.0,4.0,Sep,New_Visitor,False,False
0.0,-1.2342659,0.0,80.22114,6.0,407.00418,-0.0017746835,0.01474611,22.09639,-0.018528925,0.0,0.0,1.0,2.0,Dec,Returning_Visitor,False,False
0.0,18.595007,-0.0,12.426739,33.0,1904.3562,0.0051753,0.028273705,6.38357,0.0037678573,2.0,2.0,8.0,2.0,Nov,Returning_Visitor,True,False
0.0,-10.5163555,0.0,5.827769,9.0,-4.1904655,0.03988682,0.072326265,-2.234608,0.003619263,2.0,3.0,1.0,2.0,Aug,Returning_Visitor,False,False
0.0,-0.6187035,0.0,-4.913057,8.0,747.93585,0.018313782,0.047392588,-2.3763688,-0.008475492,2.0,2.0,5.0,7.0,Dec,Returning_Visitor,False,False
9.0,526.21124,0.0,42.00973,23.0,722.5249,0.03342818,0.046980985,0.39927164,-0.026770303,2.0,3.0,2.0,1.0,Nov,Returning_Visitor,True,False
1.0,16.384188,0.0,-0.26096502,18.0,802.1696,0.025171574,0.056087606,0.20035236,-0.0063969735,2.0,2.0,1.0,4.0,May,Returning_Visitor,False,False
1.0,31.673956,0.0,15.887888,12.0,465.7988,0.021928025,0.05551989,1.5572954,-0.008986058,2.0,2.0,3.0,2.0,Aug,Returning_Visitor,False,False
8.0,174.2834,1.0,32.80716,71.0,2136.4805,0.0015873705,0.0060818354,2.1053965,-0.017267505,2.0,2.0,7.0,3.0,Nov,Returning_Visitor,False,False
0.0,-4.1986365,0.0,-1.0460945,-3.0,-25.989172,0.2564496,0.25441277,0.32981887,-0.004614385,3.0,2.0,2.0,2.0,May,Returning_Visitor,False,False
1.0,-0.411718,0.0,6.430575,7.0,122.40365,-0.0019913632,0.016779117,1.6915537,0.008716004,2.0,2.0,4.0,15.0,Oct,New_Visitor,False,True
11.0,135.06703,0.0,-2.0771348,119.0,3584.7307,0.0049883444,0.012125819,-0.44260773,0.0008939822,2.0,2.0,3.0,4.0,Jul,Returning_Visitor,False,False
2.0,24.713839,-0.0,-17.836123,53.0,951.8298,5.084845e-05,0.003596653,1.8548867,0.0071546678,2.0,4.0,6.0,2.0,Nov,Returning_Visitor,False,False
2.0,15.257143,-0.0,-11.982321,41.0,1082.9554,0.0020192917,0.02565282,-1.2303728,0.0066250656,2.0,2.0,2.0,4.0,Nov,Returning_Visitor,True,False
1.0,-4.6127524,1.0,109.12199,31.0,741.48553,0.0012425558,0.011287154,85.46283,0.014199609,2.0,11.0,2.0,4.0,Dec,Returning_Visitor,False,True
-0.0,10.161829,-0.0,-7.2355475,0.0,-80.66288,0.24205405,0.2377336,-0.036757782,0.046812423,2.0,1.0,7.0,2.0,Mar,Returning_Visitor,False,False
2.0,34.366302,0.0,3.3125021,19.0,712.8639,0.0004789383,0.004779146,-0.35457453,0.0037620272,2.0,2.0,4.0,3.0,May,New_Visitor,False,False
0.0,7.953303,0.0,-5.6746154,21.0,442.17374,0.022996346,0.048412,-0.5961345,-0.004597934,3.0,2.0,3.0,2.0,Dec,Returning_Visitor,False,False
0.0,29.164057,-0.0,-3.3932436,12.0,356.5081,0.00048576118,0.012527532,-1.0525006,-0.008390667,1.0,1.0,1.0,5.0,May,New_Visitor,True,False
1.0,143.88707,-0.0,-16.488184,40.0,2160.8076,-0.000809105,0.008820889,32.214428,0.020424942,2.0,9.0,1.0,1.0,Dec,Returning_Visitor,False,True
0.0,2.48424,0.0,5.2602506,19.0,583.44214,0.005048666,0.025529597,-1.8150643,-0.010022664,1.0,1.0,1.0,6.0,May,Returning_Visitor,False,False
4.0,129.61891,4.0,195.24821,45.0,1738.4508,0.05940821,0.07467428,2.1018994,0.3054463,3.0,3.0,1.0,4.0,Nov,Returning_Visitor,False,False
-0.0,-17.29714,-0.0,-6.0414786,8.0,140.4227,-0.0003810729,0.010907208,-1.5437359,0.007803237,2.0,2.0,9.0,11.0,Jul,Returning_Visitor,False,False
2.0,96.52546,0.0,3.0484889,35.0,1544.8003,0.025959622,0.054518204,4.6314363,-0.006022373,2.0,2.0,3.0,2.0,Nov,Returning_Visitor,False,False
2.0,43.844807,-0.0,-11.317556,61.0,789.0793,0.0001840518,0.0028322085,-0.06657918,-0.013299989,2.0,2.0,6.0,3.0,Nov,Returning_Visitor,False,False
0.0,-25.628538,0.0,11.948702,3.0,110.680016,0.018516175,0.05539465,1.4656588,-0.009265708,2.0,2.0,1.0,6.0,Mar,Returning_Visitor,True,False
3.0,18.160803,0.0,-6.5991035,8.0,-238.62332,6.0003353e-05,0.06514282,-1.9173373,0.010650562,2.0,2.0,9.0,2.0,Nov,Returning_Visitor,False,False
3.0,111.42141,0.0,10.061802,5.0,335.36203,-0.002132235,0.014710058,62.039825,0.007976113,3.0,2.0,1.0,12.0,Nov,Returning_Visitor,True,True
1.0,-44.646656,0.0,7.661225,110.0,3698.0037,-0.003034152,0.00802422,7.070838,-0.030433187,5.0,1.0,4.0,2.0,Oct,Returning_Visitor,True,True
-0.0,-8.680098,1.0,-17.602522,4.0,277.03226,-0.0063619185,0.014575687,46.653072,-0.02587005,1.0,8.0,7.0,4.0,Sep,Returning_Visitor,False,True
-0.0,31.215254,0.0,-3.6638849,19.0,646.4581,0.018195728,0.025548507,0.013576671,0.17796591,3.0,2.0,5.0,6.0,Mar,Returning_Visitor,True,False
-0.0,-0.6061226,-0.0,13.48657,8.0,463.57986,0.0058415234,0.012315179,-0.71155435,0.004507525,1.0,2.0,6.0,2.0,May,Returning_Visitor,False,False
-1.0,-0.3054787,0.0,-3.4261186,53.0,1371.2767,0.0070152357,0.03346726,0.33234945,0.005514426,3.0,2.0,1.0,2.0,May,Returning_Visitor,False,False
2.0,154.06209,3.0,164.58536,9.0,444.5035,0.018581703,0.041334793,2.5501385,0.009660618,2.0,2.0,2.0,3.0,May,Returning_Visitor,False,False
-0.0,4.7973275,4.0,230.01015,12.0,376.32285,0.0070154835,0.020815983,-0.94424564,-0.006346779,1.0,1.0,5.0,11.0,Dec,Returning_Visitor,False,False
-0.0,51.08251,0.0,30.001808,10.0,331.42477,0.017568773,0.027359238,-0.60107404,-0.009511078,3.0,2.0,5.0,2.0,Oct,Returning_Visitor,True,False
9.0,108.34149,6.0,497.73486,51.0,1376.3912,0.015397791,0.021526115,89.401115,0.072799884,1.0,4.0,1.0,2.0,May,Returning_Visitor,False,False
-0.0,-20.725508,-0.0,2.1903594,24.0,816.65137,0.005256988,0.02112675,2.6166852,-0.007408941,3.0,2.0,5.0,1.0,Dec,Returning_Visitor,False,False
0.0,38.94865,-0.0,18.980875,29.0,880.3526,0.0025433227,0.007641268,3.4793496,0.0033411551,3.0,2.0,2.0,2.0,Mar,New_Visitor,False,False
0.0,1.8251671,-0.0,4.20007,15.0,224.11526,0.07313067,0.10188473,-0.62651473,0.74105775,3.0,3.0,1.0,7.0,May,Returning_Visitor,False,False
0.0,2.6639886,0.0,6.794165,22.0,769.3736,0.0149499765,0.045087285,0.37239614,-0.0022548754,1.0,1.0,1.0,2.0,Dec,Returning_Visitor,False,False
-0.0,30.551382,2.0,106.09526,22.0,1431.5795,0.02156572,0.034744088,42.934986,-0.00031288894,2.0,2.0,6.0,1.0,May,Returning_Visitor,True,False
0.0,19.501913,1.0,18.91576,9.0,690.57446,6.9198277e-06,0.009062753,1.4094039,0.17841272,2.0,2.0,1.0,2.0,May,Returning_Visitor,False,False
2.0,55.093544,-0.0,12.289507,9.0,279.49142,-0.00829098,0.041644845,3.0068512,0.029272014,3.0,2.0,3.0,14.0,Nov,Returning_Visitor,False,False
12.0,741.4751,3.0,195.01936,34.0,1707.4786,-0.0005084089,-0.0015478947,-3.1908762,0.048196,4.0,2.0,3.0,7.0,Dec,New_Visitor,False,False
0.0,-2.0657172,0.0,-7.543813,3.0,28.280848,0.0064520305,0.04789312,0.5788166,0.0034784768,2.0,2.0,2.0,2.0,Dec,Returning_Visitor,False,False
1.0,11.866755,-0.0,-1.8565003,54.0,1975.2019,0.007237735,0.031103987,2.751708,-0.0042568687,2.0,2.0,2.0,1.0,Jul,Returning_Visitor,False,False
2.0,61.39705,0.0,-14.234411,15.0,733.6012,0.025780013,0.053061966,5.0149865,0.0076763313,2.0,2.0,3.0,1.0,Nov,Returning_Visitor,False,True
3.0,57.468018,0.0,21.43703,16.0,325.63907,0.008137465,0.026654644,-1.5323714,0.022669496,2.0,2.0,2.0,2.0,Sep,Returning_Visitor,True,True
0.0,22.015638,0.0,6.556811,7.0,505.50992,0.004433479,0.04795185,3.5694928,-0.0036122818,1.0,1.0,5.0,3.0,Nov,New_Visitor,False,False
-0.0,44.56225,0.0,-20.21786,12.0,249.01065,0.103806086,0.11685025,-0.32366118,-0.007476071,2.0,7.0,7.0,0.0,Nov,Returning_Visitor,False,False
3.0,315.60968,9.0,529.0162,184.0,9109.857,0.003598433,0.0060871216,5.2215333,-0.018812554,2.0,2.0,2.0,1.0,Nov,Returning_Visitor,False,True
1.0,-1.2864052,-0.0,6.662888,17.0,764.56964,0.0017723871,0.022760091,0.4685513,0.9524601,2.0,4.0,3.0,2.0,May,Returning_Visitor,False,False
5.0,115.01947,1.0,0.4415458,14.0,145.59665,0.007120372,0.013177236,7.093225,0.0108496975,2.0,2.0,1.0,2.0,Aug,New_Visitor,True,False
0.0,-6.207502,-0.0,1.7586693,34.0,786.90796,0.009544721,0.018693808,-0.54343253,0.00022787048,2.0,2.0,2.0,15.0,Dec,Returning_Visitor,False,False
4.0,90.95343,0.0,5.995423,6.0,211.96127,0.02271162,0.036321394,2.374396,-0.004373478,2.0,6.0,3.0,2.0,Dec,Returning_Visitor,False,False
1.0,8.885729,0.0,-16.235563,14.0,473.676,0.052431885,0.07334971,0.92354506,0.044219673,3.0,2.0,1.0,4.0,Jul,Returning_Visitor,False,True
0.0,-18.504911,0.0,-21.400923,22.0,683.0907,-0.004937483,0.0032576479,75.83167,-0.0010348837,3.0,2.0,2.0,12.0,Mar,New_Visitor,False,True
-0.0,0.4576515,0.0,24.989624,4.0,295.72025,0.098116495,0.13732155,-1.4845608,0.00023067935,1.0,1.0,5.0,3.0,Oct,Returning_Visitor,False,False
0.0,3.6466928,0.0,-8.348837,19.0,1646.2217,0.0034197513,0.024023695,0.37441316,-0.0039852355,3.0,2.0,1.0,4.0,Dec,New_Visitor,False,False
1.0,9.971758,0.0,-2.6322877,5.0,83.49239,0.016165594,0.04242234,0.39844766,-0.0030325893,1.0,1.0,2.0,3.0,May,Returning_Visitor,False,False
5.0,206.07686,2.0,137.51894,203.0,9559.38,0.0050203837,0.017140707,0.7372348,0.014650898,2.0,10.0,2.0,3.0,Sep,Returning_Visitor,False,False
-0.0,-10.597639,0.0,-15.582117,5.0,76.27218,0.026986893,0.06377354,1.8544906,0.011348946,2.0,3.0,2.0,2.0,Dec,Returning_Visitor,False,False
0.0,27.425245,0.0,-6.072206,11.0,816.15204,0.013378634,0.03538246,2.1699915,0.011306943,3.0,2.0,1.0,3.0,Nov,Returning_Visitor,False,False
1.0,45.02346,0.0,8.544001,4.0,626.997,0.004129503,0.027550949,2.306749,-0.007004695,2.0,2.0,9.0,3.0,Dec,Returning_Visitor,False,False
2.0,28.80137,0.0,6.650965,66.0,2150.7942,0.011183486,0.031614944,1.8646296,0.009840382,2.0,2.0,2.0,3.0,May,Returning_Visitor,False,False
5.0,123.850784,0.0,-6.48216,378.0,18556.201,0.009750429,0.025732765,-2.8115475,0.025631128,1.0,3.0,3.0,2.0,Nov,Returning_Visitor,False,False
6.0,196.83578,4.0,112.12193,167.0,4963.654,0.012113004,0.03147,3.2356653,0.044484336,2.0,1.0,2.0,1.0,Aug,Returning_Visitor,False,False
0.0,6.504763,0.0,2.8424246,10.0,251.35172,0.015172391,0.06376589,0.22879617,-0.0026525203,3.0,2.0,1.0,8.0,Nov,Returning_Visitor,False,False
7.0,393.68616,3.0,87.11137,87.0,1429.1064,0.0055582877,0.010432755,-1.4964818,-0.009123439,3.0,2.0,1.0,2.0,Mar,Returning_Visitor,False,False
-0.0,8.459436,-0.0,-8.339968,-1.0,12.255824,0.0034359656,0.05995945,1.6819831,0.63415414,1.0,1.0,4.0,4.0,May,New_Visitor,False,False
4.0,48.399902,-0.0,7.494477,51.0,1581.5653,0.013495727,0.026575387,-0.08980782,0.93448555,3.0,2.0,4.0,8.0,May,Returning_Visitor,False,False
3.0,14.55179,2.0,27.223747,125.0,5058.788,0.017376145,0.042049084,2.4808524,0.048865914,2.0,2.0,0.0,4.0,Jul,Returning_Visitor,True,False
-0.0,-22.286436,0.0,-4.3887115,62.0,1336.0863,-0.00090209756,0.012848425,1.352451,0.8167088,2.0,2.0,3.0,4.0,May,Returning_Visitor,True,False
1.0,28.260061,-0.0,-9.08869,9.0,445.541,0.006485408,0.039143246,-0.30596003,-0.0022034664,3.0,2.0,1.0,4.0,Nov,Returning_Visitor,True,False
3.0,16.979479,0.0,-14.084581,36.0,170.22006,0.006366249,0.010841933,0.5662052,0.013676176,3.0,2.0,4.0,2.0,May,Returning_Visitor,False,False
0.0,-8.31259,0.0,-12.278727,30.0,1298.0491,0.008277681,0.022230247,1.0853945,-0.0036585424,3.0,2.0,3.0,2.0,Dec,Returning_Visitor,False,False
0.0,20.770048,0.0,-21.278349,175.0,7140.7207,0.004328765,0.019542525,0.6201069,-0.018086234,2.0,2.0,1.0,4.0,Nov,Returning_Visitor,False,True
0.0,9.756426,-0.0,-1.036451,27.0,724.7458,0.0058267806,0.011464967,-0.23259337,0.0008747746,2.0,2.0,2.0,2.0,Nov,New_Visitor,False,False
1.0,214.0561,4.0,144.76,45.0,1394.1246,0.05332411,0.068520606,-1.5057133,0.018032359,2.0,8.0,10.0,14.0,Nov,Returning_Visitor,False,False
0.0,0.7965416,-0.0,-3.865568,17.0,1315.1887,0.0004602057,0.02368081,-0.35602364,0.46504423,1.0,2.0,2.0,3.0,May,Returning_Visitor,False,False
9.0,175.37923,1.0,80.4339,346.0,12805.4795,0.0062360717,0.025155075,-0.89993984,0.011305032,2.0,2.0,1.0,3.0,Nov,Returning_Visitor,False,True
6.0,273.23468,0.0,10.299118,74.0,2430.453,0.0034774132,0.012801898,3.6665432,0.0031740647,2.0,2.0,5.0,1.0,Nov,Returning_Visitor,False,False
1.0,9.384676,4.0,56.760017,51.0,1573.2928,0.01264545,0.028780146,2.65571,0.015791355,2.0,2.0,3.0,2.0,May,Returning_Visitor,False,False
-0.0,15.95009,0.0,-2.7683084,91.0,3291.4312,0.008171756,0.017976906,-2.4460557,-0.004915783,2.0,2.0,5.0,1.0,Mar,Returning_Visitor,True,False
7.0,110.28567,0.0,11.832222,54.0,4084.4111,-0.00015020919,0.001505275,2.1833484,-0.01341361,2.0,2.0,1.0,5.0,May,Returning_Visitor,False,False
2.0,96.22383,0.0,1.9424766,8.0,229.93759,0.013658597,0.032205373,1.5655476,-0.0011346879,3.0,2.0,1.0,4.0,Nov,Returning_Visitor,False,False
-0.0,-14.758871,-0.0,-4.249624,11.0,589.11017,0.091021806,0.10653464,1.0725285,0.04082954,1.0,2.0,1.0,1.0,May,Returning_Visitor,False,False
1.0,31.837244,1.0,34.744762,125.0,4085.3025,0.0026165657,0.0010695502,-1.3876961,-0.004207352,2.0,1.0,5.0,2.0,June,Returning_Visitor,False,False
1.0,16.10779,0.0,-4.206369,11.0,460.4349,0.0049951207,0.035110723,-2.1641505,-0.0017021018,1.0,1.0,2.0,10.0,May,Returning_Visitor,False,False
2.0,32.775574,0.0,-23.720095,31.0,1358.6927,0.01856331,0.03429912,5.150159,0.01310526,2.0,2.0,2.0,2.0,Nov,Returning_Visitor,False,True
1.0,28.755568,-0.0,7.623942,12.0,235.66586,0.06842188,0.09484863,0.9698202,-0.010168398,4.0,3.0,7.0,2.0,Mar,Returning_Visitor,False,False
0.0,-2.3292136,0.0,-9.514978,9.0,335.6993,0.05748428,0.098598935,0.48008552,0.020470617,2.0,2.0,5.0,9.0,May,Returning_Visitor,False,False
7.0,92.325066,-0.0,-21.397486,14.0,585.8569,0.006128735,0.022734366,2.5246732,0.020921027,2.0,2.0,9.0,1.0,Mar,New_Visitor,False,False
3.0,110.55159,0.0,27.530323,26.0,277.1121,0.0046951827,0.0048655206,-2.6235363,0.0049814936,2.0,3.0,3.0,4.0,June,New_Visitor,False,False
-0.0,-0.40609515,0.0,-8.7819805,6.0,157.11508,0.050652664,0.13941054,0.15922992,0.0068388153,2.0,2.0,5.0,1.0,Mar,Returning_Visitor,False,False
0.0,-13.235716,-0.0,-2.4228685,27.0,987.9615,0.0006795005,0.011286412,-0.2963899,0.035550147,2.0,2.0,6.0,1.0,Dec,Returning_Visitor,False,False
1.0,92.42678,-0.0,0.68435514,14.0,215.15677,0.0035063047,0.011620042,0.42591777,0.0011946765,2.0,2.0,1.0,2.0,Nov,Returning_Visitor,False,False
4.0,82.34269,0.0,-1.5122429,34.0,1501.1976,0.009101423,0.02239156,4.5132875,-0.0044590775,3.0,2.0,4.0,2.0,Dec,Returning_Visitor,False,False
5.0,77.2032,2.0,48.983387,42.0,653.1953,0.01780217,0.03234335,4.116193,-0.00675706,2.0,2.0,7.0,1.0,Nov,Returning_Visitor,False,False
10.0,177.71342,0.0,7.403918,69.0,4284.3657,0.007438384,0.02712622,1.213924,0.01759923,2.0,2.0,1.0,3.0,Nov,Returning_Visitor,True,False
4.0,101.372826,-0.0,-32.448895,60.0,2911.0198,0.01263004,0.0222929,37.869728,0.045609012,2.0,2.0,2.0,15.0,Dec,Returning_Visitor,False,True
3.0,262.63535,-0.0,7.8625627,5.0,160.88376,0.014676721,0.03470826,-2.9153435,0.019450376,2.0,3.0,2.0,4.0,Nov,Returning_Visitor,True,False
3.0,104.75371,1.0,24.568277,19.0,1067.1741,0.0058370065,0.016485129,8.920179,-0.0008686203,2.0,2.0,1.0,2.0,Nov,Returning_Visitor,False,False
2.0,52.9164,-0.0,-14.35877,22.0,721.8636,0.006208636,0.015662167,8.291933,-0.0007629301,4.0,2.0,3.0,3.0,Nov,Returning_Visitor,False,False
0.0,15.844812,1.0,194.7374,48.0,735.05194,0.0063907206,0.013886143,0.671518,-0.013278069,3.0,2.0,1.0,15.0,Nov,Returning_Visitor,False,False
0.0,5.8316293,-0.0,24.596102,7.0,-262.57877,0.14422214,0.14337134,-2.0691411,0.15370683,3.0,2.0,8.0,2.0,May,Returning_Visitor,False,False
1.0,41.194427,0.0,-4.259851,7.0,397.69644,0.0015371313,0.01200226,0.35260263,-0.013039233,2.0,2.0,4.0,1.0,Nov,Returning_Visitor,False,False
0.0,13.458651,0.0,-6.511022,-2.0,-86.42899,0.19153298,0.19421609,1.1088401,0.00011244609,2.0,3.0,1.0,11.0,Dec,Returning_Visitor,False,False
1.0,16.03544,-0.0,-0.29762807,11.0,536.76385,0.0013139733,0.013572088,-0.9645789,0.005388098,2.0,2.0,3.0,3.0,Mar,Returning_Visitor,False,False
0.0,-6.4426627,-0.0,-7.2687163,31.0,1216.6842,-0.0010312683,0.014395214,1.1445767,-0.0037252475,2.0,2.0,1.0,6.0,Nov,Returning_Visitor,False,True
1.0,5.107104,2.0,35.180542,10.0,48.533535,0.0057588965,0.008553901,0.38625684,0.008665988,3.0,2.0,1.0,4.0,Oct,New_Visitor,True,False
4.0,217.31107,-0.0,2.688822,32.0,1271.939,0.0024600122,0.0070938813,0.6363365,-0.011000352,2.0,2.0,3.0,2.0,Dec,New_Visitor,False,False
1.0,46.51383,-0.0,-12.385958,7.0,-8.55631,0.16564314,0.17243038,0.30596653,0.00213507,1.0,2.0,8.0,1.0,Nov,Returning_Visitor,False,False
0.0,4.2074914,0.0,-1.0018898,9.0,163.80502,0.10967992,0.14956209,0.057378456,-0.002093235,4.0,2.0,3.0,3.0,May,Returning_Visitor,False,False
4.0,41.598736,0.0,7.4087434,21.0,-47.732212,0.007113805,0.014513568,17.502047,0.058849476,1.0,1.0,6.0,2.0,Dec,New_Visitor,False,True
10.0,234.04276,0.0,-2.720308,16.0,585.60913,0.00030923085,0.0082681,2.0640864,0.012483804,2.0,3.0,2.0,8.0,Mar,Returning_Visitor,False,False
9.0,159.66624,6.0,98.81946,46.0,1691.6458,0.0045187753,0.015653173,4.252744,-0.006270746,2.0,3.0,4.0,2.0,June,Returning_Visitor,False,False
9.0,138.33743,1.0,7.5022683,69.0,2778.6343,0.014282752,0.036385674,-0.8329471,0.0101846885,2.0,2.0,1.0,5.0,Sep,Returning_Visitor,True,False
-0.0,-5.676641,-0.0,-16.690115,10.0,324.22012,0.00086792756,0.018331597,0.003066703,0.00017037062,2.0,2.0,5.0,2.0,Dec,Returning_Visitor,False,False
-0.0,7.493098,0.0,10.463724,12.0,179.26266,0.012564348,0.031179162,0.636717,-0.001990335,3.0,2.0,1.0,4.0,May,Returning_Visitor,False,False
1.0,25.824594,-0.0,30.893467,27.0,720.5428,0.0069299834,0.01581843,7.8088264,0.00030976353,2.0,5.0,1.0,1.0,Mar,Returning_Visitor,True,True
8.0,144.16592,2.0,77.4574,19.0,517.3885,0.004848227,0.017411368,20.163597,0.0037776995,2.0,2.0,2.0,1.0,May,Returning_Visitor,True,True
1.0,3.2865014,-0.0,6.55205,6.0,470.50613,0.075402126,0.095541544,1.1087018,-0.0013050119,1.0,1.0,1.0,3.0,Mar,Returning_Visitor,False,False
-1.0,0.10399092,0.0,11.111597,17.0,442.18387,0.17837419,0.17338598,-1.6290177,-0.007647807,1.0,1.0,2.0,19.0,Nov,Returning_Visitor,True,False
0.0,3.110766,0.0,-1.4632813,5.0,-178.98367,0.14106508,0.16834739,-0.051125363,0.40205544,1.0,1.0,5.0,3.0,May,Returning_Visitor,False,False
0.0,-0.6372887,1.0,32.770905,7.0,48.094692,0.03466031,0.041407023,0.46591297,0.00019527791,3.0,2.0,3.0,4.0,June,Returning_Visitor,False,False
2.0,28.633009,0.0,7.51496,37.0,723.0178,0.0006602296,0.03270278,1.8059322,-0.004772546,2.0,7.0,3.0,3.0,May,Returning_Visitor,False,False
